# BEAST v1.8.4
# Generated Sun Jan 13 09:46:34 OMST 2019 [seed=1547351194255]
# nac1_sfragm_mod.xml
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	ac	ag	at	cg	gt	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
68000	-250.78555538222818	-5.637559309338631	-245.14799607288955	0.18474386596602127	0.1843515784509296	-0.6668337539689567	2.268811368913032E-6	0.13670876065772153	0.29880499814023437	9.652711894103427E-4	0.34182730558447894	1.0	0.022249279894995613	0.992545637254557	0.01278412045900961	-0.6302051609765273	-245.14799607288955	-16.635532333438686	2.16073545069107
69000	-256.00123973942266	-12.942640081880226	-243.05859965754246	0.3270697575272383	0.7433496376153228	1.9601960639736546	4.762475678462398E-6	0.7167124843492771	0.829823303471351	3.7027385789449314E-4	0.18522692102280489	1.0	0.38310077470114096	0.9931314137970941	0.2583796400652541	-0.008472468662788798	-243.05859965754246	-16.635532333438686	0.44869770543132625
70000	-253.21215624369387	-11.486355097294009	-241.72580114639987	0.23086310518152842	0.3630465895507805	-3.3873961131099923	6.497624482744539E-6	1.034476089539928	0.5802658352712858	5.507153557168319E-5	0.05034298369833812	1.0	0.17604311571637363	0.9545630201486492	0.10654347495692469	0.3964269710033213	-241.72580114639987	-16.635532333438686	-0.7722063130866541
71000	-248.96724837940278	-7.876507163956212	-241.09074121544657	0.239476546660959	0.6935503129512945	0.2332327601294404	3.1025451992920825E-6	0.3721205028303493	0.562554709285055	5.507153557168319E-5	0.1711889993104348	1.0	0.09080341696264871	1.0090561151765614	0.09884820405626282	-0.6061598361408135	-241.09074121544657	-16.635532333438686	-0.4880515574170382
72000	-242.99962695653656	-3.9971408532141854	-239.00248610332238	0.1917017810255416	0.22543996085975154	-0.32054460736176793	2.6765609428706172E-6	0.3721205028303493	0.562554709285055	6.23845989908889E-6	0.3803140828527183	1.0	0.012098344841740792	0.999380116468576	0.010371678549864498	0.10804456648163982	-239.00248610332238	-16.635532333438686	0.6886566057788724
73000	-247.6882131134348	-6.91256405950471	-240.7756490539301	0.23053258151395944	0.3755445899052179	-0.5925330185570017	3.822091078460634E-6	0.6783983109013936	0.9528561028877968	7.854057210313521E-6	0.4217130474193678	1.0	0.056377310003303586	0.9816161083842564	0.052357052949388604	0.023404949919971777	-240.7756490539301	-16.635532333438686	0.47337901192766163
74000	-254.27683565469496	-13.815366697062212	-240.46146895763275	0.25163957678120413	0.3367609054211649	-0.6467428381634375	6.292632249037879E-4	0.238199785693559	0.6817912213066712	3.2904999659658644E-4	0.16234991618122532	1.0	0.2673032351337362	0.9264181097543508	0.18287587328057017	-0.38822022915056437	-240.46146895763275	-16.635532333438686	0.25144720821416555
75000	-258.28029398005015	-15.43287732250642	-242.84741665754373	0.215088098056303	0.17063766578854844	-0.9641729696550629	0.001284758965015849	0.4580191546845196	0.6210879361223877	3.3777254813141175E-4	0.3011528945004928	1.0	0.35824199080484664	0.9910129852925256	0.3652842892297657	0.0550474951628326	-242.84741665754373	-16.635532333438686	0.38565615234607975
76000	-255.78266345302086	-13.646833428064255	-242.13583002495662	0.20146471102453456	0.3498644051215018	-0.09155233730877815	8.33277938188556E-4	0.30708632539497943	0.6210879361223877	3.6911176032722884E-4	0.32677337446512167	1.0	0.316274005320707	1.031774663905306	0.3183580807029077	-0.6456159408473803	-242.13583002495662	-16.635532333438686	1.2569046745765264
77000	-256.25084152123793	-15.101360760600786	-241.14948076063712	0.2881710736673819	0.16814211582763938	0.3831377789174448	0.002916023414008784	0.30708632539497943	0.6210879361223877	5.132300135777842E-4	0.2073657665828461	1.0	0.03296667627800522	0.9752320618702726	0.033310947840927016	0.47932419034434254	-241.14948076063712	-16.635532333438686	-0.4293350813562311
78000	-255.98904082529566	-14.356499219650743	-241.63254160564492	0.21359939905741376	0.3716255670766956	0.04613673292352505	0.0068607052418257165	0.6188988815412129	0.49190931973639085	7.004267029643963E-4	0.054426415754828684	1.0	0.1363269712981967	0.9706176154318936	0.1071961438251602	-0.10705053208984834	-241.63254160564492	-16.635532333438686	1.3512029426558754
79000	-255.94885084964884	-18.104252729555107	-237.84459812009374	0.23379095218374718	0.22479065793331887	-1.4436080456955052	0.15091425128664918	0.6188988815412129	0.4016061548891508	1.48674594579251E-4	0.06255346055170605	1.0	0.24293678748014466	0.9818406723014232	0.17975939402876406	0.1637096246375214	-237.84459812009374	-16.635532333438686	0.22762072055788807
80000	-252.64227206229523	-13.669247825618866	-238.97302423667637	0.16935392777316507	0.16573441527066232	1.0730266683681093	0.08756989513224951	0.352097603889529	0.48436863675739555	1.757389536492571E-5	0.16069901939748463	1.0	0.3096920118008139	0.9575307129711456	0.23879486713307266	0.42092804431941694	-238.97302423667637	-16.635532333438686	2.178801091588319
81000	-252.2449924838195	-12.269179572167772	-239.97581291165173	0.19902918733424496	0.24852913866503265	1.1120261203773851	0.09316468372457214	0.35839264671994964	0.48436863675739555	6.733270062904492E-6	0.1042042241156233	1.0	0.022548774785333025	0.9909621722577643	0.025051762577690574	0.22775485033237106	-239.97581291165173	-16.635532333438686	1.9095983694521934
82000	-257.26247067945366	-17.944275415066436	-239.31819526438724	0.2121695370196235	2.0977745773296976	0.3543847946381621	0.11523005083273226	0.9348226171437299	0.8461423876841326	6.733270062904492E-6	0.003938658321019537	1.0	0.16966464450289886	1.1069655249200445	0.09846704458210129	-4.633686102304175E-4	-239.31819526438724	-16.635532333438686	-3.360602668325092
83000	-256.5476540075233	-16.748001873111406	-239.79965213441187	0.38450166041272604	0.7717674364489312	2.360207443861729	0.27516422897380016	0.7612529137170213	0.7250861801347703	1.6724338075344495E-5	0.0027724007872972577	1.0	0.31511687353928103	0.6974741518182795	0.48560213946533104	-0.45892994146703403	-239.79965213441187	-16.635532333438686	0.28885535495685155
84000	-256.3872025951869	-14.975944174626601	-241.4112584205603	0.28580062738005785	0.39507826973029925	2.74091080943359	0.08177661024239291	0.32493968499812437	0.34701567435285113	3.2178338397932387E-6	0.07962286475817187	1.0	0.4014665907878968	0.8582184409882556	0.2679423783452375	-0.31828901434873325	-241.4112584205603	-16.635532333438686	0.9222055977289203
85000	-252.99167634984087	-14.392682655613882	-238.59899369422698	0.23584302526032133	0.24800653841693743	-0.11169349126284434	0.10229866884546834	0.3483353942701056	0.501616097014089	1.3411427522308671E-5	0.10894886223024866	1.0	0.04825481891834547	0.9990897942236385	0.03792543211544591	0.558223786958934	-238.59899369422698	-16.635532333438686	-0.3446694996678106
86000	-251.59259356184145	-12.916837856833618	-238.67575570500784	0.25345317284423186	0.16485167997959796	0.17433940632702472	0.10559937147271037	0.6916120532141316	0.34046004816278774	2.9032474231162538E-6	0.19604782132760665	1.0	0.1990585947332674	1.024533060658505	0.16263568383131333	-0.22982887501733218	-238.67575570500784	-16.635532333438686	0.6658273232872558
87000	-256.736672921903	-14.039070045160972	-242.697602876742	0.35153769914827543	0.35347899356150814	-0.978496408428237	0.02870052117803327	0.6342327841144882	0.40639404856383565	1.0811138832751106E-6	0.19604782132760665	1.0	0.14983725610051843	0.9314777563689469	0.1452672983688197	-0.0872606012439513	-242.697602876742	-16.635532333438686	-1.131250496077942
88000	-252.5447327323308	-14.166615891619836	-238.37811684071096	0.19341786618061857	0.6984530430625044	1.566686688509455	0.00800837462794987	0.4697538680637314	0.5689918266489896	8.518087409237465E-6	0.16814034422641377	1.0	0.0496823906052263	0.9921154922535182	0.053311975042613764	-0.08040096920322834	-238.37811684071096	-16.635532333438686	0.3501709434830259
89000	-257.5434945724721	-17.018471337935694	-240.5250232345364	0.18742329878644187	0.2248247535350686	-2.6077645662671425	0.030221170797642465	0.28697244730532645	0.9422866626466336	5.336641770200433E-6	0.16814034422641377	1.0	0.38221946182196687	0.8951743398351828	0.3094949782691061	0.5222571223464307	-240.5250232345364	-16.635532333438686	-0.7376543604955361
90000	-255.79994061601076	-16.515736773563546	-239.2842038424472	0.3161220619924385	0.4413567301271559	1.321996642940496	0.11042112246296328	1.0388595992401275	0.8478847842922957	2.2876157376376427E-6	0.3963516995040783	1.0	0.22825048988548532	0.7850233345525108	0.210360627530182	-0.20490085233059532	-239.2842038424472	-16.635532333438686	1.1136805188929921
91000	-253.32216702239302	-15.52838815225218	-237.79377887014084	0.16938052868604878	0.3210533508881742	0.9136013737929247	0.2847320257765945	0.46628475882560505	0.8478847842922957	2.2876157376376427E-6	0.42568796045213697	1.0	0.09949156304003492	0.9110360565825084	0.07721258531687332	0.04670352188587703	-237.79377887014084	-16.635532333438686	1.1865377942657354
92000	-253.1760440043413	-14.4017374120642	-238.7743065922771	0.21745632169336387	0.24164665025412801	1.199761847315288	0.3142207077501813	0.6391130460754211	0.4801786762782479	1.3111830224134112E-6	0.42568796045213697	1.0	0.03217485805346748	1.0026519652311867	0.042873042488797364	-0.3651341004077508	-238.7743065922771	-16.635532333438686	1.4123196220804788
93000	-251.76461667184606	-14.27296281786102	-237.49165385398504	0.2593675103629812	0.37289863702496606	0.7911758052196496	0.3142207077501813	0.7174196991861554	0.5261446571307833	4.5407082456049034E-7	0.2449928786128152	1.0	0.11123118900698668	0.9968396518068396	0.0825680419005941	0.7228022711542581	-237.49165385398504	-16.635532333438686	0.45833343374323965
94000	-250.45258900107598	-14.154820793790295	-236.29776820728569	0.19851383430852845	0.38684380847731786	0.20054793652940547	0.32806126417789055	0.5740211964013076	0.6448592148245709	1.445966037400258E-6	0.21050327226770552	1.0	0.03855679086037079	0.9850800706953928	0.021239695906643014	-0.16568194298231637	-236.29776820728569	-16.635532333438686	0.785787277729177
95000	-256.6956671065529	-17.963608749662026	-238.73205835689086	0.25411684531541023	1.2360678623937382	0.518596959226292	0.11794555786236569	0.39713502208916474	0.5675058858113173	1.0531937361646637E-5	0.10612418510988374	1.0	0.05917930321713039	1.0358829021663312	0.04553411837874464	-0.39645916143341775	-238.73205835689086	-16.635532333438686	-1.7369272675380565
96000	-256.20289860396866	-15.603981035349292	-240.59891756861938	0.20964486739066002	0.21032390603458506	-0.5788787557290775	0.23246866369962996	0.8647119063104012	0.3444054293466079	1.2014975649868217E-6	0.282950453367094	1.0	0.3393208970912722	1.2390018738789497	0.208528912128561	-0.012753644412048492	-240.59891756861938	-16.635532333438686	-0.4387448448957927
97000	-260.99791780537873	-22.22825313152816	-238.76966467385057	0.27952887946141625	1.2097261506173278	6.03758930254584	0.2786027249542812	0.7868869716278106	0.5086100760889103	9.135124297810952E-6	0.2072207857359236	1.0	0.018153220301365843	1.0128568449746311	0.013236929085406005	0.0966098378810572	-238.76966467385057	-16.635532333438686	1.2752317445764196
98000	-254.50038871717902	-15.112064180819786	-239.38832453635922	0.2218895204456233	0.2076860738859262	1.605591945672355	0.2786027249542812	0.697061221279011	0.5086100760889103	6.496314438672324E-6	0.0448638759555135	1.0	0.06866889870518061	1.0148645733160782	0.04780055935432934	0.38217337910858235	-239.38832453635922	-16.635532333438686	0.43547921018840774
99000	-255.19339305651852	-12.968975238021635	-242.22441781849687	0.17326854585205037	0.16257961276079824	-0.5714845402609073	0.14074990289200084	0.7443619876020906	0.8051972752856383	1.8002125966751707E-5	0.0645950458324376	1.0	0.07120236334873954	0.9742193435711154	0.07742532734812935	-0.2821234494377652	-242.22441781849687	-16.635532333438686	2.492130392213401
100000	-262.822460045337	-18.738231503067922	-244.08422854226907	0.18198134408619043	0.20904522184631116	0.5943066317798158	0.723942025055582	1.0163765534435238	0.5621337995040037	1.81975744902245E-5	0.1681734387536026	1.0	0.5356763577681101	0.8421922600007541	0.5589538147974361	-0.36220338951298303	-244.08422854226907	-16.635532333438686	0.8781046748852112
101000	-259.6348758396487	-19.260019411985084	-240.37485642766362	0.2777005142050424	0.21064183418076413	0.021800990233122708	0.7369493729958672	1.0163765534435238	0.6394267792171097	9.14214425865621E-5	0.2342313998395356	1.0	0.09770520055147261	0.9859456275599642	0.07892091844950155	NaN	-240.37485642766362	-16.635532333438686	0.4806876825376587
102000	-261.1008436597626	-20.4536154598448	-240.64722819991775	0.2262068708462816	0.10996092898168466	-1.4579947746466455	0.22698231583802334	1.0163765534435238	0.6685665339120936	9.14214425865621E-5	0.21501774882741	1.0	0.45113576253324955	0.7669878751770345	0.3694528061421318	-0.22719409839936627	-240.64722819991775	-16.635532333438686	-0.07419971252124324
103000	-256.41841569503543	-14.926977305286684	-241.49143838974874	0.16811873303498118	0.352352714068912	0.5411953526808599	0.22947164265971165	0.23977831169092026	0.14563483085277493	8.574976974952338E-5	0.16131597439896328	1.0	0.2877613995834463	1.1245069484477273	0.1601920570384565	-0.4943636999072002	-241.49143838974874	-16.635532333438686	1.9704064296462742
104000	-258.97993455561135	-20.501222048918226	-238.4787125066931	0.2308327468413785	0.803382424044603	-0.3454984465764708	0.034300223404444885	0.6442907961871225	0.5305015160760101	0.0010742214346776255	0.13324711817351567	1.0	0.19239313786391957	0.9439707470340902	0.21249422091502815	0.6676545285052804	-238.4787125066931	-16.635532333438686	-0.6435323674958828
105000	-258.7827327234959	-16.894976816683737	-241.88775590681215	0.24304059146442308	0.28280849982822115	0.4217696126153227	0.14276372955000133	0.37511404223369227	0.3070953003804296	0.0010742214346776255	0.07106167379186516	1.0	0.1444275697974033	0.998937335691385	0.13318998783529087	0.6977497101746265	-241.88775590681215	-16.635532333438686	1.5441620579639987
106000	-256.5457892270929	-17.12036587449263	-239.42542335260023	0.13516250732890647	0.3621892217959179	0.8878127951282309	0.20864679801626662	0.37511404223369227	0.47405877241901195	4.341250406037501E-4	0.11500551371696367	1.0	0.06611245225446792	1.0112628970391615	0.04379582935848117	0.024443591967690043	-239.42542335260023	-16.635532333438686	2.1944688713006926
107000	-259.1777524309751	-21.26988401489401	-237.90786841608107	0.31400607200466124	0.38252251442987656	0.3056475670694149	0.3620179672191676	0.4340971463721135	0.47405877241901195	5.312219472273301E-4	0.15501930327443667	1.0	0.47221003974209425	0.7188934315348998	0.5552566058878823	-0.5690063246488437	-237.90786841608107	-16.635532333438686	-0.10437283244479434
108000	-258.5542471740147	-21.46763570715462	-237.08661146686003	0.1948020835861606	0.5998313786124915	-1.2544095132655138	0.20407730910241478	0.9111708495840039	0.42900836445015395	5.312219472273301E-4	0.15501930327443667	1.0	0.0020234941820882766	0.9998217110816445	0.0021442382419916803	-0.23539681130150644	-237.08661146686003	-16.635532333438686	-0.24551495460834927
109000	-257.07165568276446	-18.681396850738366	-238.39025883202606	0.18053190685360554	0.229138254076938	0.3810843840777697	0.21494389578419332	0.3432716115744794	0.5043092967427729	0.0010924272628426571	0.12177659041825821	1.0	0.19911074066805612	0.9593128409508589	0.22323158715119037	0.014481349737181645	-238.39025883202606	-16.635532333438686	1.0044401849925852
110000	-259.23646929869983	-17.709996995730283	-241.52647230296955	0.17341693854431758	0.13893679098822964	0.2717510906389844	0.04154283004351283	0.6304759387493026	0.5043092967427729	0.003980163913060223	0.21967799518311318	1.0	0.10937808892621688	0.9958794194507231	0.09741092647180029	-0.727272731887907	-241.52647230296955	-16.635532333438686	1.9089380276675758
111000	-262.464176931172	-19.26261738861131	-243.2015595425607	0.2164623485656102	0.15990339264973333	0.4154404006919532	0.050207800613453646	0.5320273156997325	0.19472338289028518	0.004218665464056217	0.054719393071411604	1.0	0.9147074983844963	1.2841206935330773	0.7510997333134798	-0.21080370579820468	-243.2015595425607	-16.635532333438686	0.854550789646815
112000	-259.60051119980903	-20.14046424609919	-239.46004695370985	0.14853806891552188	0.2651635670136415	0.06907287024523029	0.24783766079470573	0.5320273156997325	0.5128678655180544	0.009992068323690196	0.20274942932167936	1.0	0.2224966928671402	1.004437433560933	0.11032602700309867	-0.43622563734895065	-239.46004695370985	-16.635532333438686	2.6266526745452836
113000	-256.3715524617053	-19.283873571638875	-237.08767889006643	0.18629567433427113	0.2873143376234795	-0.7274183073874474	0.10864577595518858	0.4121369338116701	0.5128678655180544	0.002478119580015265	0.21483698641532206	1.0	0.018536583685004847	0.9943646608683487	0.014449263610218824	-0.2975143486600966	-237.08767889006643	-16.635532333438686	1.294899073780965
114000	-260.1799023485709	-21.293981483063867	-238.88592086550705	0.2152243107041999	0.2736805528793737	-1.2208084789054734	0.2296079348539471	0.4121369338116701	0.5822006808259291	0.002478119580015265	0.27640074347645366	1.0	0.12592512084355972	0.9956606373486296	0.13385403919544425	-0.07632949409979403	-238.88592086550705	-16.635532333438686	1.1476146295175558
115000	-266.12103946819843	-22.156124359915882	-243.96491510828253	0.28997154451802337	1.0710829720526325	2.3030382380293277	0.0396749996847488	0.39726568176113314	0.3723379068905284	0.001114314406155569	0.19695882239193133	1.0	0.12010239905718775	0.9751202935415514	0.11725232243764615	0.09542372230703115	-243.96491510828253	-16.635532333438686	-0.5427632564775268
116000	-265.0713444638001	-25.38982059016533	-239.68152387363475	0.2056306137118219	1.6414409095232625	2.4064306236757425	0.06884612293616722	0.2605346913898685	0.7500563329069095	0.0016081931928902172	0.41149810428558653	1.0	0.07598707126883346	0.9660583523395345	0.08961168874014894	-0.20778716282180018	-239.68152387363475	-16.635532333438686	-1.4865071219540464
117000	-260.1395211096709	-18.27453081737061	-241.86499029230032	0.16803496977166743	0.22459728583867816	-1.0136862768774446	0.024640062122467894	1.1842201844594602	0.23202359541844927	5.695523680608909E-4	0.44639786543309135	1.0	0.16749221747719123	1.086546783514527	0.18457225493985507	-0.3875629526439408	-241.86499029230032	-16.635532333438686	0.9537298451406415
118000	-256.55807039223	-19.596477986611266	-236.96159240561872	0.18858661641596514	0.7159240140162998	1.2239043403750856	0.07379902713179244	0.5645483192775704	0.3231916180950578	2.717729455238383E-4	0.33352701305970794	1.0	0.03613702340728316	1.0010249941022344	0.03472080200116649	0.1699491670500197	-236.96159240561872	-16.635532333438686	0.2523166625492031
119000	-260.5350761144835	-19.43318713427523	-241.10188898020826	0.26155209094536824	0.3442918898385942	2.1741165408120686	0.06524126565127629	0.5645483192775704	0.3231916180950578	2.957667270266803E-4	0.29277785884087787	1.0	0.12084445654793774	1.0342054415041084	0.1310686492496774	0.6322330218970921	-241.10188898020826	-16.635532333438686	0.7224184789078443
120000	-253.82915622718247	-16.295229336430612	-237.53392689075184	0.1510251352923885	0.3363243230744586	0.8262515112436759	0.11622579625889139	0.458203169097473	0.3231916180950578	2.875433625762977E-4	0.1671016431266003	1.0	0.031228835942061023	1.0143529483635465	0.034834644904429946	-0.447955905379467	-237.53392689075184	-16.635532333438686	1.9981973354998654
121000	-265.65028105374586	-22.413991883799337	-243.23628916994653	0.3487468064210102	0.7096777810799895	0.597121005512117	0.1558138252628485	0.448411418246809	0.1114234524254732	0.011565531047373002	0.1671016431266003	1.0	0.22716642864105646	0.9453605322080261	0.24444502579750893	-0.2443235292046652	-243.23628916994653	-16.635532333438686	-0.27575031305621267
122000	-257.3533277105918	-19.645114354079038	-237.7082133565128	0.17363206925080638	0.16457000548111578	-0.12555097580851726	0.16957224712536256	0.2283850581163199	0.5227882371483473	0.004985627806788229	0.33689258980707626	1.0	0.06315063043661237	0.9889569074945308	0.04757411124918695	-0.34111508902439286	-237.7082133565128	-16.635532333438686	0.8905631846260043
123000	-260.77495826821996	-23.1922302335258	-237.58272803469416	0.21306875333097539	0.5128233943382275	0.467494878950197	0.14110891146219526	0.32996393629211396	0.6172452814309558	0.02248865484689486	0.30820126476935333	1.0	0.036231458931092766	1.0004262646456277	0.04749157860769566	0.07357146769920088	-237.58272803469416	-16.635532333438686	0.43113571394441536
